t,Ax,Ay,Az,Gx,Gy,Gz
0.683817148209,0.106201171875,0.0341796875,0.851806640625,1.7786259542,-0.893129770992,0.312977099237
0.702270269394,0.082763671875,0.008056640625,0.84228515625,1.31297709924,-0.687022900763,-0.419847328244
0.720718383789,0.08544921875,0.02294921875,0.855224609375,2.88549618321,-1.45801526718,-0.465648854962
0.73917222023,0.0849609375,0.012451171875,0.828857421875,4.13740458015,-2.17557251908,0.0458015267176
0.757761240005,0.078857421875,0.004638671875,0.82958984375,-2.35877862595,-0.702290076336,-0.114503816794
0.776242256165,0.087646484375,0.00341796875,0.836181640625,-0.442748091603,-0.251908396947,-2.17557251908
0.794697284698,0.08837890625,0.00146484375,0.84033203125,-0.0229007633588,-1.48091603053,-2.84732824427
0.813150167465,0.08740234375,0.01171875,0.822265625,1.09160305344,-0.893129770992,-2.38167938931
0.831600189209,0.07958984375,0.024169921875,0.840576171875,3.26717557252,-1.19083969466,-1.67938931298
0.850051164627,0.087890625,0.0166015625,0.835205078125,4.3893129771,-0.946564885496,-1.48854961832
0.868503093719,0.08544921875,0.031005859375,0.851806640625,2.83969465649,-0.526717557252,-1.41221374046
0.886952161789,0.0849609375,0.022705078125,0.846435546875,-3.54961832061,-0.24427480916,-0.30534351145
0.905409097672,0.1064453125,0.03125,0.83837890625,-1.8320610687,-0.709923664122,-0.511450381679
0.923864126205,0.088623046875,0.017333984375,0.841552734375,-0.946564885496,-0.587786259542,-1.24427480916
0.942323207855,0.0888671875,0.021240234375,0.81591796875,5.25954198473,-0.290076335878,-1.37404580153
0.960782051086,0.09814453125,0.03271484375,0.841552734375,9.23664122137,-2.31297709924,-1.21374045802
0.979264974594,0.09375,0.022705078125,0.855224609375,12.3282442748,-3.08396946565,-1.70229007634
0.997730016708,0.096435546875,0.028564453125,0.874755859375,13.4503816794,-5.08396946565,-0.740458015267
1.01619291306,0.095703125,0.02880859375,0.822265625,9.06106870229,-3.91603053435,-0.129770992366
1.03464889526,0.087646484375,0.029052734375,0.84033203125,13.2748091603,-3.39694656489,-1.29770992366
1.0531039238,0.094970703125,0.04248046875,0.8515625,16.7633587786,-5.32061068702,-1.25954198473
1.07156300545,0.089599609375,0.04833984375,0.842041015625,16.7709923664,-3.48854961832,-2.13740458015
1.09004497528,0.095458984375,0.052734375,0.83056640625,11.2442748092,-2.40458015267,-1.70229007634
1.10850405693,0.104736328125,0.066650390625,0.86767578125,15.5877862595,-5.48854961832,-1.17557251908
1.12695908546,0.09765625,0.06396484375,0.83984375,19.5572519084,-6.52671755725,-0.0839694656489
1.14542603493,0.1044921875,0.082763671875,0.845458984375,25.6870229008,-7.30534351145,-2.09160305344
1.16387796402,0.115234375,0.10693359375,0.85888671875,41.2366412214,-10.8549618321,-1.34351145038
1.18235778809,0.105712890625,0.206298828125,0.80029296875,31.1679389313,-5.45038167939,-2.03053435115
1.20081686974,0.095458984375,0.0771484375,0.832763671875,25.4732824427,-6.23664122137,-1.65648854962
1.21927475929,0.115966796875,0.1328125,0.838623046875,31.8549618321,-7.09160305344,-0.977099236641
1.23773670197,0.09619140625,0.124267578125,0.82177734375,18.3053435115,-4.49618320611,0.0458015267176
1.25619864464,0.1123046875,0.11279296875,0.8037109375,16.4122137405,-2.89312977099,-0.320610687023
1.2746515274,0.1103515625,0.183837890625,0.8076171875,35.5114503817,-2.82442748092,0.809160305344
1.29310846329,0.1201171875,0.158203125,0.82421875,25.7480916031,-1.3893129771,1.84732824427
1.31157636642,0.125732421875,0.149169921875,0.88525390625,36.8396946565,-6.19083969466,-4.0
1.33003425598,0.116455078125,0.1103515625,0.849365234375,53.7786259542,-10.0992366412,-10.320610687
1.34849619865,0.114990234375,0.221435546875,0.77099609375,59.1908396947,-2.29007633588,-3.13740458015
1.36695408821,0.1181640625,0.14013671875,0.917236328125,25.8244274809,-5.89312977099,-9.2213740458
1.38544511795,0.11083984375,0.203369140625,0.801513671875,13.358778626,-1.2213740458,-3.41221374046
1.40390825272,0.123046875,0.21533203125,0.8291015625,8.19847328244,-0.832061068702,-3.45038167939
1.42236423492,0.120849609375,0.231689453125,0.835205078125,14.9236641221,-3.04580152672,-2.0534351145
1.44082140923,0.117919921875,0.207275390625,0.831298828125,33.1221374046,-6.80152671756,-4.35877862595
1.4592795372,0.1220703125,0.2451171875,0.80322265625,29.3053435115,-6.68702290076,-5.69465648855
1.47774147987,0.138671875,0.290283203125,0.822509765625,42.9770992366,-4.08396946565,-7.96946564885
1.49622941017,0.129638671875,0.30078125,0.810546875,68.2290076336,-7.20610687023,-6.51908396947
1.51475048065,0.127685546875,0.299072265625,0.8056640625,36.2290076336,-4.50381679389,-4.63358778626
1.53321146965,0.11572265625,0.215576171875,0.80517578125,17.0610687023,-2.5572519084,-4.25190839695
1.55166864395,0.11279296875,0.268798828125,0.797607421875,19.3358778626,-3.48091603053,-4.50381679389
1.57012677193,0.12109375,0.28662109375,0.78955078125,64.3053435115,-6.69465648855,-5.45038167939
1.58861398697,0.109619140625,0.32763671875,0.782958984375,46.5419847328,-8.50381679389,-10.6106870229
1.60707616806,0.112060546875,0.204345703125,0.7841796875,30.8320610687,-6.41221374046,-17.2900763359
1.6255402565,0.135986328125,0.421875,0.784912109375,64.7022900763,-6.95419847328,-8.96183206107
1.64399433136,-0.016357421875,0.5546875,0.642822265625,226.664122137,2.53435114504,-8.77099236641
1.66245317459,0.1318359375,0.46337890625,0.722900390625,57.7557251908,-6.99236641221,-7.45038167939
1.6809091568,0.115234375,0.3818359375,0.83056640625,66.7175572519,-12.5419847328,-12.6870229008
1.69939303398,0.130615234375,0.329345703125,0.559326171875,175.221374046,18.641221374,-11.6488549618
1.71785712242,0.12939453125,0.60205078125,0.5078125,34.427480916,-0.152671755725,-9.08396946565
1.7363140583,0.135498046875,0.514892578125,0.6884765625,27.7938931298,-5.6106870229,-9.32824427481
1.75477218628,0.13525390625,0.504638671875,0.682373046875,38.0305343511,-7.67175572519,-10.8549618321
1.77322626114,0.146484375,0.462646484375,0.723876953125,69.0305343511,-10.106870229,-12.2977099237
1.79170012474,0.15185546875,0.39111328125,0.59619140625,250.129770992,-3.80916030534,-29.4885496183
1.81016206741,0.143798828125,0.465576171875,0.76171875,47.106870229,-7.10687022901,-15.5801526718
1.82862496376,0.117919921875,0.559814453125,0.608154296875,39.3129770992,-0.198473282443,-15.9312977099
1.84708189964,0.119873046875,0.6103515625,0.600830078125,30.8549618321,2.0,-4.80152671756
1.86560487747,0.122314453125,0.639404296875,0.64599609375,11.2290076336,2.40458015267,-2.4427480916
1.88407373428,0.1201171875,0.6162109375,0.595947265625,7.71755725191,0.282442748092,-4.30534351145
1.90255784988,0.130859375,0.650634765625,0.635986328125,5.49618320611,-3.45801526718,-4.84732824427
1.92101478577,0.109130859375,0.61376953125,0.598388671875,22.1374045802,-6.99236641221,-7.65648854962
1.93945288658,0.11474609375,0.58984375,0.56591796875,33.9618320611,-6.49618320611,-11.8702290076
1.95789480209,0.12890625,0.729736328125,0.56640625,31.9618320611,-4.43511450382,-10.4122137405
1.97635865211,0.12646484375,0.719970703125,0.552734375,53.358778626,-7.45801526718,-12.6106870229
1.99488067627,0.20166015625,0.61279296875,0.552001953125,250.129770992,21.1297709924,-13.3511450382
2.01334166527,0.12939453125,0.83544921875,0.397216796875,43.1221374046,-6.90839694656,-14.2366412214
2.03180146217,0.113525390625,0.707763671875,0.509765625,27.2366412214,-6.41984732824,-15.4122137405
2.05025744438,0.12451171875,0.737060546875,0.494873046875,1.7786259542,1.74045801527,-8.18320610687
2.06871747971,0.1015625,0.726806640625,0.533935546875,-6.09923664122,1.51145038168,-7.29007633588
2.08717441559,0.117431640625,0.76025390625,0.506103515625,-9.59541984733,-0.87786259542,-5.74809160305
2.10566043854,0.100341796875,0.72998046875,0.4609375,10.5114503817,-3.03053435115,-3.77099236641
2.12406849861,0.0966796875,0.85107421875,0.279296875,26.4045801527,8.95419847328,-0.564885496183
2.14252448082,0.103515625,0.739013671875,0.50244140625,18.213740458,0.625954198473,-2.91603053435
2.16097950935,0.10791015625,0.7216796875,0.4833984375,25.0,-1.12977099237,-4.99236641221
2.17943763733,0.096923828125,0.751220703125,0.5283203125,21.8396946565,-1.64122137405,-7.20610687023
2.19792461395,0.102783203125,0.76318359375,0.48583984375,26.7709923664,-0.0992366412214,-8.39694656489
2.21638965607,0.10205078125,0.7763671875,0.4697265625,8.6641221374,3.09923664122,-4.40458015267
2.23485350609,0.094970703125,0.7548828125,0.466796875,1.43511450382,4.6106870229,-4.70229007634
2.25330638885,0.088623046875,0.76611328125,0.48583984375,11.8702290076,3.45038167939,-5.76335877863
2.27189826965,0.097412109375,0.797607421875,0.517333984375,24.0610687023,-1.07633587786,-2.30534351145
2.29035329819,0.093505859375,0.781005859375,0.5009765625,30.679389313,-2.79389312977,-2.74045801527
2.30883336067,0.085205078125,0.7509765625,0.451171875,31.1755725191,-2.95419847328,-5.31297709924
2.32728528976,0.07958984375,0.767333984375,0.429931640625,13.1908396947,1.99236641221,-4.69465648855
2.34573411942,0.085693359375,0.76806640625,0.484130859375,17.9160305344,-0.251908396947,-5.12977099237
2.36418199539,0.088134765625,0.791259765625,0.496337890625,15.6030534351,-0.977099236641,-4.42748091603
2.38263106346,0.08349609375,0.789794921875,0.427734375,5.27480916031,0.63358778626,-4.14503816794
2.40110206604,0.082275390625,0.805419921875,0.442138671875,10.3511450382,-1.23664122137,-2.46564885496
2.41956019402,0.10693359375,0.7861328125,0.447021484375,0.358778625954,2.10687022901,-2.34351145038
2.4380133152,0.085693359375,0.81005859375,0.447021484375,5.74045801527,-0.274809160305,-1.02290076336
2.45646739006,0.0888671875,0.79296875,0.463623046875,6.8320610687,-1.75572519084,-1.03053435115
2.47492647171,0.0849609375,0.796630859375,0.41357421875,-1.48854961832,-1.88549618321,-3.13740458015
2.49337053299,0.085205078125,0.807861328125,0.41650390625,-0.69465648855,2.60305343511,-2.4427480916
2.51184558868,0.086181640625,0.812255859375,0.4453125,5.25190839695,2.07633587786,-0.862595419847
2.53032755852,0.090087890625,0.7841796875,0.435791015625,6.0534351145,0.312977099237,-0.969465648855
2.54878640175,0.08544921875,0.79541015625,0.443603515625,3.72519083969,1.07633587786,-1.89312977099
2.56725049019,0.084228515625,0.81201171875,0.482177734375,-2.74045801527,-0.961832061069,-0.63358778626
2.58570146561,0.07568359375,0.778076171875,0.430908203125,-5.45038167939,-1.86259541985,-2.38167938931
2.60417842865,0.072509765625,0.791015625,0.42724609375,-3.91603053435,-1.57251908397,-2.68702290076
2.62263441086,0.063720703125,0.80029296875,0.43017578125,-1.63358778626,-1.04580152672,-1.32824427481
2.6410844326,0.0771484375,0.787109375,0.4482421875,-4.72519083969,0.320610687023,-0.954198473282
2.65953445435,0.07568359375,0.783203125,0.426025390625,-3.89312977099,-0.419847328244,-1.56488549618
2.67798948288,0.080078125,0.8076171875,0.431396484375,-1.31297709924,-0.0152671755725,-0.152671755725
2.69643855095,0.074951171875,0.77783203125,0.427001953125,-1.74045801527,0.824427480916,-0.954198473282
2.71492147446,0.08984375,0.788330078125,0.46484375,-14.5038167939,0.961832061069,-0.916030534351
2.73336553574,0.078369140625,0.783935546875,0.446533203125,-20.0152671756,-0.679389312977,-1.20610687023
2.75181555748,0.083740234375,0.8037109375,0.426513671875,-13.6106870229,1.7786259542,-1.64122137405
2.77026772499,0.0908203125,0.8173828125,0.4619140625,-9.77099236641,0.969465648855,0.916030534351
2.78871774673,0.081298828125,0.784423828125,0.492919921875,-12.0229007634,-0.480916030534,1.87022900763
2.80718970299,0.071044921875,0.77099609375,0.47607421875,-15.1221374046,-2.6106870229,1.42748091603
2.82564973831,0.075439453125,0.781005859375,0.447265625,-11.7938931298,-2.73282442748,0.473282442748
2.84409761429,0.063232421875,0.78173828125,0.45458984375,-2.84732824427,-1.83969465649,1.04580152672
2.86254572868,0.08349609375,0.7861328125,0.456298828125,-8.31297709924,-0.679389312977,1.06106870229
2.88099384308,0.0732421875,0.779296875,0.4658203125,-21.5038167939,1.58778625954,0.748091603053
2.8994410038,0.06884765625,0.830078125,0.557861328125,-36.7175572519,0.564885496183,3.90076335878
2.91789102554,0.067138671875,0.755859375,0.521240234375,-52.6030534351,0.740458015267,-0.587786259542
2.93634796143,0.069091796875,0.736328125,0.454345703125,-40.5267175573,1.91603053435,-2.26717557252
2.95481085777,0.081298828125,0.721435546875,0.506103515625,-52.8549618321,5.29007633588,-1.93893129771
2.97326183319,0.08935546875,0.710693359375,0.515869140625,-65.7404580153,4.34351145038,-0.374045801527
2.9917178154,0.09228515625,0.7216796875,0.546142578125,-50.9694656489,2.06870229008,0.496183206107
3.01019573212,0.09130859375,0.73974609375,0.55615234375,-35.4427480916,-1.62595419847,2.64885496183
3.02874469757,0.0888671875,0.757568359375,0.60009765625,-36.9236641221,-0.213740458015,4.80152671756
3.04720664024,0.0830078125,0.731689453125,0.548095703125,-46.4961832061,2.54198473282,2.78625954198
3.06567168236,0.080078125,0.663818359375,0.569580078125,-64.7480916031,3.52671755725,1.96183206107
3.08412790298,0.08642578125,0.63330078125,0.5615234375,-51.1145038168,4.30534351145,-0.847328244275
3.10258197784,0.0634765625,0.67333984375,0.633056640625,-47.7786259542,1.51145038168,3.58778625954
3.12106490135,0.0703125,0.582763671875,0.598388671875,-61.2595419847,2.60305343511,0.931297709924
3.13952493668,0.076171875,0.677978515625,0.63720703125,-22.2290076336,-0.396946564885,6.12977099237
3.15798807144,0.07080078125,0.587646484375,0.614990234375,-23.2519083969,1.82442748092,3.48091603053
3.17644619942,0.070068359375,0.579345703125,0.621337890625,-36.2748091603,4.88549618321,2.23664122137
3.19491124153,0.0732421875,0.6181640625,0.667724609375,-52.9389312977,4.97709923664,4.35877862595
3.21338415146,0.06396484375,0.54736328125,0.634033203125,-42.5801526718,4.43511450382,3.0
3.23184609413,0.076416015625,0.597900390625,0.630126953125,-55.641221374,5.39694656489,3.30534351145
3.25030207634,0.071533203125,0.57080078125,0.6513671875,-70.8854961832,6.59541984733,0.931297709924
3.26876616478,0.0712890625,0.572509765625,0.68701171875,-41.2290076336,0.0381679389313,2.97709923664
3.28722214699,0.049560546875,0.5048828125,0.6796875,-50.7251908397,2.74045801527,1.67175572519
3.30568313599,0.064208984375,0.476318359375,0.723388671875,-39.1145038168,1.60305343511,2.25190839695
3.32416319847,0.074951171875,0.57373046875,0.699951171875,-60.4198473282,3.65648854962,2.76335877863
3.34262228012,0.094970703125,0.55517578125,0.623046875,-111.961832061,2.34351145038,2.98473282443
3.361079216,0.0703125,0.4130859375,0.748291015625,-66.4961832061,2.4427480916,-2.97709923664
3.37954425812,0.093505859375,0.60546875,0.7001953125,-33.8244274809,6.7786259542,5.61832061069
3.39800620079,0.072265625,0.2294921875,0.870361328125,-107.984732824,-3.99236641221,-6.79389312977
3.41646313667,0.06884765625,0.340576171875,0.834228515625,-60.1908396947,0.190839694656,-0.503816793893
3.43493127823,0.0654296875,0.36083984375,0.795166015625,-49.9312977099,1.87786259542,0.679389312977
3.45338129997,0.063232421875,0.44775390625,0.698974609375,-96.6183206107,5.53435114504,-0.145038167939
3.47183728218,0.05126953125,0.314697265625,0.73876953125,-137.328244275,4.53435114504,-7.90076335878
3.49029326439,0.0322265625,0.2177734375,0.8740234375,-120.312977099,-2.85496183206,-6.03053435115
3.50879335403,0.053466796875,0.226318359375,0.842529296875,-55.9312977099,0.809160305344,2.46564885496
3.52727746964,0.0556640625,0.224365234375,0.867919921875,-34.1755725191,-3.1679389313,4.38167938931
3.54573249817,0.055908203125,0.207763671875,0.82421875,-14.4045801527,-6.16030534351,7.27480916031
3.56418466568,0.050048828125,0.172119140625,0.790283203125,-22.2595419847,-2.58778625954,7.23664122137
3.58263683319,0.058349609375,0.177978515625,0.81494140625,-27.5419847328,-1.1679389313,5.10687022901
3.60108661652,0.05419921875,0.158447265625,0.822998046875,-44.9465648855,-1.06106870229,2.04580152672
3.61956071854,0.05078125,0.14990234375,0.84130859375,-62.1908396947,-1.16030534351,-10.1908396947
3.6380546093,0.056396484375,0.138671875,0.869384765625,-25.4732824427,-4.6106870229,3.16030534351
3.65650844574,0.068603515625,0.1640625,0.85595703125,-31.9465648855,-2.0,8.8320610687
3.67497038841,0.0634765625,0.12548828125,0.8212890625,-45.1450381679,-0.656488549618,8.73282442748
3.69341421127,0.069580078125,0.263916015625,0.771484375,-19.320610687,0.152671755725,6.6641221374
3.71236228943,0.07763671875,0.129150390625,0.83837890625,-26.5267175573,-3.12977099237,3.09923664122
3.73084712029,0.055908203125,0.093994140625,0.8115234375,-25.4427480916,-1.28244274809,4.09160305344
3.74928808212,0.06884765625,0.098388671875,0.821044921875,-56.9847328244,0.0,3.46564885496
3.76774501801,0.0869140625,0.21044921875,0.748291015625,-30.2061068702,3.78625954198,4.70229007634
3.78629994392,0.0546875,0.0498046875,0.859375,-27.4732824427,-4.19847328244,0.908396946565
3.80476498604,0.065673828125,0.031005859375,0.840576171875,-43.8625954198,-2.46564885496,-8.74045801527
3.82323312759,0.05126953125,-0.010498046875,0.817626953125,-13.9007633588,1.68702290076,-1.31297709924
3.84169101715,0.076904296875,0.017822265625,0.86572265625,-2.79389312977,-3.81679389313,2.63358778626
3.86014604568,0.06298828125,-0.012939453125,0.8466796875,-13.572519084,-1.80916030534,1.35114503817
3.87860321999,0.0576171875,-0.0185546875,0.821044921875,-22.0381679389,-1.16030534351,-1.46564885496
3.89705824852,0.049560546875,0.007080078125,0.841796875,-25.7938931298,1.36641221374,-1.73282442748
3.91551327705,0.06689453125,0.00390625,0.833740234375,-14.7251908397,0.587786259542,0.320610687023
3.93399429321,0.07080078125,0.00927734375,0.8349609375,-4.29007633588,-1.70992366412,-0.267175572519
3.9524512291,0.0634765625,-0.028076171875,0.8388671875,-9.88549618321,0.160305343511,-0.152671755725
3.97090220451,0.0595703125,-0.00048828125,0.814208984375,7.15267175573,-1.16030534351,-1.49618320611
3.9893682003,0.0556640625,-0.03125,0.82861328125,13.679389313,-0.526717557252,-1.42748091603
4.00782513618,0.059814453125,-0.00537109375,0.8388671875,13.7404580153,-0.69465648855,-0.564885496183
4.02631211281,0.052734375,-0.033935546875,0.83837890625,-18.6488549618,1.90839694656,0.351145038168
4.04477715492,0.046875,-0.028076171875,0.84765625,-22.0916030534,1.31297709924,-0.381679389313
4.06322622299,0.052001953125,-0.0234375,0.844970703125,-20.2900763359,0.870229007634,-1.45801526718
4.08168435097,0.055908203125,-0.015625,0.8515625,2.27480916031,-0.435114503817,-1.22900763359
4.10014247894,0.06494140625,-0.02880859375,0.8515625,8.0,-2.04580152672,-1.87022900763
4.11863446236,0.0654296875,0.001953125,0.822021484375,4.7786259542,-1.56488549618,0.389312977099
4.13711762428,0.073486328125,-0.01953125,0.8203125,14.0458015267,-1.4427480916,-0.312977099237
4.15557765961,0.069580078125,-0.026123046875,0.828369140625,14.4961832061,-1.50381679389,-0.167938931298
4.17403149605,0.0625,-0.026611328125,0.833251953125,15.3129770992,-1.54961832061,-0.931297709924
4.19248867035,0.060302734375,-0.015625,0.7880859375,-0.0839694656489,-0.717557251908,0.236641221374
4.21094465256,0.0634765625,-0.005615234375,0.84033203125,-5.27480916031,1.15267175573,0.541984732824
4.22942972183,0.06689453125,-0.010009765625,0.869384765625,0.0534351145038,-0.664122137405,-0.458015267176
4.24791574478,0.066162109375,-0.015625,0.849609375,8.60305343511,-0.992366412214,-1.29770992366
4.26637887955,0.063232421875,0.00146484375,0.8505859375,14.534351145,-2.22900763359,-0.419847328244
4.28484487534,0.062744140625,0.00390625,0.817626953125,8.26717557252,-3.89312977099,0.175572519084
4.30329489708,0.06884765625,-0.0029296875,0.857666015625,-2.61832061069,-0.770992366412,0.175572519084
4.32174777985,0.068359375,-0.006591796875,0.835693359375,-1.40458015267,-1.24427480916,-1.74045801527
4.34023070335,0.068359375,-0.015869140625,0.8525390625,-1.32824427481,-1.97709923664,-3.03053435115
4.35869765282,0.052001953125,-0.02294921875,0.797119140625,-1.32824427481,-1.29770992366,-3.20610687023
4.37715673447,0.059814453125,-0.00537109375,0.83837890625,-10.3053435115,-0.290076335878,-1.68702290076
4.39562273026,0.069580078125,0.00390625,0.8310546875,-7.32061068702,0.69465648855,-1.41221374046
4.41407895088,0.07763671875,-0.004638671875,0.8505859375,-2.08396946565,0.396946564885,-1.63358778626
4.43255591393,0.06787109375,-0.01318359375,0.855224609375,1.95419847328,-0.335877862595,-1.45801526718
4.4510178566,0.067138671875,-0.00927734375,0.841796875,2.37404580153,-0.992366412214,-0.30534351145
4.46947789192,0.062255859375,-0.013916015625,0.85205078125,7.79389312977,-2.76335877863,-0.961832061069
4.4879360199,0.07666015625,0.005859375,0.815185546875,12.8549618321,-2.41221374046,-0.549618320611
4.50639891624,0.07421875,0.017822265625,0.812744140625,16.0839694656,-3.90076335878,0.343511450382
4.52486491203,0.0634765625,0.006591796875,0.815673828125,7.03816793893,2.6641221374,0.427480916031
4.54339599609,0.06591796875,-0.002685546875,0.84814453125,-2.09160305344,0.870229007634,-0.786259541985
4.56186294556,0.06494140625,0.0693359375,0.800537109375,-0.572519083969,0.328244274809,-1.63358778626
4.58032083511,0.081787109375,0.013427734375,0.809814453125,-14.5267175573,-1.43511450382,-2.08396946565
4.59878182411,0.064453125,0.002197265625,0.85888671875,-8.09923664122,-0.511450381679,-1.48854961832
4.61724090576,0.061767578125,0.029296875,0.84033203125,-2.96946564885,-3.87786259542,-1.12213740458
4.63570284843,0.064453125,0.01513671875,0.8447265625,-5.14503816794,-0.93893129771,-0.916030534351
4.65418171883,0.06005859375,0.007080078125,0.837646484375,-8.87786259542,-0.190839694656,-0.427480916031
4.67264056206,0.06689453125,-0.030029296875,0.844482421875,-17.6946564885,0.106870229008,-0.213740458015
4.69109964371,0.06689453125,-0.015869140625,0.83447265625,-30.9618320611,0.984732824427,0.435114503817
4.70956468582,0.066650390625,-0.04052734375,0.84375,-46.4885496183,1.51908396947,0.129770992366
4.7280216217,0.056884765625,-0.048583984375,0.80078125,-63.3664122137,1.95419847328,-5.32824427481
4.74650454521,0.067138671875,-0.0263671875,0.822021484375,-69.786259542,6.37404580153,-12.2977099237
4.76497745514,0.074462890625,-0.075439453125,0.874267578125,-74.8396946565,3.59541984733,-31.2977099237
4.78342843056,0.0693359375,-0.177734375,0.792236328125,-56.0992366412,7.59541984733,-14.2213740458
4.80188727379,0.04443359375,-0.16064453125,0.834228515625,-117.519083969,11.9160305344,-24.9389312977
4.82030820847,-0.024169921875,-0.07275390625,0.662109375,-93.786259542,14.1755725191,-14.1450381679
4.83877420425,0.080078125,-0.213134765625,0.9169921875,-181.603053435,3.37404580153,-15.7251908397
4.85725808144,0.059326171875,-0.26123046875,0.80712890625,-98.4885496183,6.38167938931,-19.0152671756
4.87575697899,0.013427734375,-0.382080078125,0.7958984375,-139.480916031,-5.28244274809,-5.22900763359
4.8942220211,0.04833984375,-0.324951171875,0.79638671875,-95.8091603053,0.664122137405,-4.03053435115
4.9126791954,0.0419921875,-0.390869140625,0.779541015625,-40.7328244275,-2.11450381679,1.07633587786
4.93113613129,0.049072265625,-0.337890625,0.755859375,-28.893129771,-0.374045801527,2.65648854962
4.94959807396,0.05615234375,-0.351318359375,0.7568359375,-27.7251908397,2.48854961832,3.21374045802
4.96807909012,0.0576171875,-0.39013671875,0.788818359375,-19.1908396947,0.381679389313,3.85496183206
4.98654294014,0.06005859375,-0.4287109375,0.796142578125,-18.2519083969,-1.90076335878,-0.671755725191
5.00503396988,0.03955078125,-0.38232421875,0.7333984375,-37.5190839695,0.709923664122,2.26717557252
5.0234940052,0.04638671875,-0.357177734375,0.71875,-49.2900763359,-1.64122137405,4.87786259542
5.04195094109,0.050537109375,-0.390869140625,0.77978515625,-35.0763358779,-1.2213740458,3.20610687023
5.06045603752,-0.048095703125,-0.324462890625,0.773193359375,-31.3282442748,0.709923664122,2.8320610687
